left_elbow,left_armpit,left_waist,left_knee,right_elbow,right_armpit,right_waist,right_knee,pose
94.33336035,107.2424944,97.90257548,109.2528003,101.0937729,111.7079378,111.3767412,121.5194555,goddess
118.3365547,122.0096303,109.4635076,126.4620437,131.7676819,126.3923805,105.2934148,123.6883381,goddess
82.02417075,83.97475521,116.0197743,109.9874258,87.48379992,81.90998373,115.0950181,109.1435301,goddess
105.531308,75.98637607,105.008976,104.8816952,91.26603345,59.90389712,127.0474694,134.2067782,goddess
91.77881281,46.35458415,101.9056972,112.1368167,85.94767008,40.08011467,90.41389104,100.5721631,goddess
113.3565399,93.95400118,125.2180073,132.9764999,108.6301409,94.17668523,127.6626421,137.798819,goddess
97.25319938,98.68698985,110.8336241,122.313332,100.948604,95.58336299,118.1050727,122.9029124,goddess
122.8051031,101.8570756,128.0829992,128.8851156,110.0612263,96.84085116,138.8880164,143.3343873,goddess
173.4775996,75.57801186,103.4148377,114.577584,88.53391502,14.10099899,143.2594407,92.30452082,goddess
104.5072394,90.89200188,117.8679286,127.8313384,102.7709678,95.18604222,115.673269,122.363701,goddess
119.0035857,96.54581925,125.4446979,129.9514848,122.0170815,97.28429342,124.7350226,133.8727718,goddess
